"Y","Condition","Browser","Time"
43.0601287223842,"A","Firefox",3
43.6042121231776,"A","Firefox",3
47.0422023973339,"A","Firefox",3
38.716766553669,"A","Firefox",3
38.0588061948494,"A","Firefox",3
33.0062640930438,"A","Firefox",3
33.8355876090656,"A","Firefox",3
22.4199476069391,"A","Firefox",3
38.4689642751437,"A","Firefox",3
47.9192395158425,"A","Firefox",3
52.1090291188725,"A","Firefox",3
36.2267778418632,"A","Firefox",3
38.2112006184327,"A","Firefox",3
45.6935954787154,"A","Firefox",3
43.8633810659683,"A","Firefox",3
43.2049719801408,"A","Firefox",3
22.3228549425742,"A","Firefox",3
39.9301902153846,"A","Firefox",3
38.1859475133163,"A","Firefox",3
46.5384790974583,"A","Firefox",3
28.3583348187699,"A","Firefox",3
40.3227193206845,"A","Firefox",3
34.2983973069235,"A","Firefox",3
42.4276795333436,"A","Firefox",3
36.6102854221224,"A","Firefox",3
63.537504247867,"A","Firefox",3
44.1528911212258,"A","Firefox",3
28.2788745302002,"A","Firefox",3
48.1725967236683,"A","Firefox",3
50.2644649069481,"A","Firefox",3
39.1621030275967,"A","Firefox",3
51.4024265299769,"A","Firefox",3
34.2110107501007,"A","Firefox",3
45.728713757184,"A","Firefox",3
39.1686189209274,"A","Firefox",3
25.882538450996,"A","Firefox",3
29.8704712009006,"A","Firefox",3
36.4563964873172,"A","Firefox",3
36.2367470532515,"A","Firefox",3
36.1466945283585,"A","Firefox",3
55.0539477194028,"A","Firefox",3
45.9322209077969,"A","Firefox",3
31.9130518997368,"A","Firefox",3
44.3198065787302,"A","Firefox",3
58.558282938221,"A","Firefox",3
47.483515171761,"A","Firefox",3
24.7951110680615,"A","Firefox",3
43.8125406002175,"A","Safari",4
19.2523403274717,"A","Safari",4
27.8164807641115,"A","Safari",4
44.7939983544246,"A","Safari",4
33.6652861029534,"A","Safari",4
19.864280875749,"A","Safari",4
26.5536326877195,"A","Safari",4
32.3218896497109,"A","Safari",4
30.5949247639626,"A","Safari",4
31.5620887701082,"A","Safari",4
27.4627459235166,"A","Safari",4
43.4584794009842,"A","Safari",4
55.5574287255011,"A","Safari",4
31.4512003548702,"A","Safari",4
6.34436708860927,"A","Safari",4
16.3387318202677,"A","Safari",4
15.4891990572897,"A","Safari",4
19.1675756656315,"A","Safari",4
36.3818282484648,"A","Safari",4
34.5575509087859,"A","Safari",4
28.5235662354217,"A","Safari",4
11.0856203832775,"A","Safari",4
28.2734673453882,"A","Safari",4
27.0925599208967,"A","Safari",4
11.6546866692241,"A","Safari",4
18.5716448661822,"A","Safari",4
23.0366123581083,"A","Safari",4
42.1076066686307,"A","Safari",4
24.689106517921,"A","Safari",4
50.9188675735504,"A","Safari",4
22.6620980368606,"A","Safari",4
32.6217276947987,"A","Safari",4
30.9853325924606,"A","Safari",4
33.5699385263958,"A","Safari",4
36.2314127892402,"A","Safari",4
27.3186394653098,"A","Safari",4
24.2926622823373,"A","Safari",4
31.7517035182737,"A","Safari",4
40.842226756933,"A","Safari",4
36.8813812031867,"A","Safari",4
29.172134880715,"A","Safari",4
51.3114012117403,"A","Safari",4
12.9087773216421,"A","Safari",4
47.5103237904743,"A","Safari",4
22.1340797558308,"A","Safari",4
24.3686800937715,"A","Safari",4
22.1732535411738,"A","Safari",4
30.136755353895,"A","Safari",4
13.5239204633491,"A","Safari",4
41.5989806480775,"A","Safari",4
34.3154618526335,"A","Safari",4
31.8030105790756,"A","Safari",4
16.7520193736505,"A","Safari",4
45.9756314256976,"A","Safari",4
17.8219762176227,"A","Safari",4
20.7303915209993,"A","Safari",4
47.0706314205104,"A","Safari",4
25.446252754096,"A","Safari",4
32.4914543234128,"A","Safari",4
36.5240964323596,"A","Safari",4
32.1991664631278,"A","Safari",4
23.3512030549601,"A","Safari",4
42.6772603363475,"A","Safari",4
33.5390828018669,"A","Safari",4
38.5664672583414,"A","Safari",4
39.0749090026665,"A","Safari",4
38.1905948122658,"A","Safari",4
22.2418711148979,"A","Safari",4
36.7661480476838,"A","Safari",4
24.0659330810583,"A","Safari",4
43.3360391752073,"A","Safari",4
44.2300158678301,"A","Safari",4
33.7979239745361,"A","Safari",4
25.254342532806,"A","Safari",4
23.1129248357938,"A","Safari",4
49.3325954603858,"A","Safari",4
45.3847984078492,"A","Safari",4
44.2493213790072,"A","Safari",4
35.5772049000683,"A","Safari",4
30.0696888527334,"A","Safari",4
34.0723873560594,"A","Safari",4
48.1553308916831,"A","Safari",4
41.8067977925874,"A","Safari",4
39.5381138986649,"A","Safari",4
35.9100243459768,"A","Safari",4
30.0601952602317,"A","Safari",4
27.2769905519844,"A","Safari",4
28.0301878200397,"A","Safari",4
35.4791196847553,"A","Safari",4
36.3772591690076,"A","Safari",4
36.9777144944777,"A","Safari",4
36.6443572970084,"A","Safari",4
30.5941361030923,"A","Safari",4
24.6396308164206,"A","Safari",4
19.3583180341647,"A","Safari",4
18.0066246570725,"A","Safari",4
31.0571122392349,"A","Safari",4
36.8329548570976,"A","Safari",4
12.5112280762017,"A","Safari",4
8.46720739445633,"A","Safari",4
38.6579795829827,"A","Safari",4
20.7860028676595,"A","Safari",4
17.6016165602625,"A","Safari",4
38.7164133324309,"A","Safari",4
38.4479529402045,"A","Safari",4
35.3313493320903,"A","Safari",4
34.0371548688203,"A","Safari",4
32.4902582985734,"A","Safari",4
40.6833843084487,"A","Safari",4
40.6430538641355,"A","Safari",4
33.218073178581,"A","Safari",4
39.2887625776296,"A","Safari",4
30.5516956151089,"A","Safari",4
33.5194178019105,"A","Safari",4
20.0010586181761,"A","Safari",4
20.7718749578675,"A","Safari",4
29.193871906985,"A","Safari",4
18.0497100262516,"A","Safari",4
37.2245856898054,"A","Safari",4
38.363545326479,"A","Safari",4
52.374065950852,"A","Safari",4
32.1487027317265,"A","Safari",4
37.9781632302043,"A","Safari",4
49.9369842847574,"A","Safari",4
29.4382542506955,"A","Safari",4
30.7959671089029,"A","Safari",4
35.5851058844993,"A","Safari",4
31.0795226152657,"A","Safari",4
22.4050643824526,"A","Safari",4
22.0704077936019,"A","Safari",4
24.3716875514102,"A","Safari",4
22.5596693860065,"A","Safari",4
34.9323942308687,"A","Safari",4
32.3672296881503,"A","Safari",4
31.0761807288798,"A","Safari",4
31.3193759359555,"A","Safari",4
30.1971593806449,"A","Safari",4
29.0746581852633,"A","Safari",4
40.3628496785731,"A","Safari",4
37.5666283172465,"A","Safari",4
32.2025734302338,"A","Safari",4
42.4460001324884,"A","Safari",4
37.4664552616678,"A","Safari",4
25.0760844708815,"A","Safari",4
35.6332738799101,"A","Safari",4
47.4344523016521,"A","Safari",4
31.14397370675,"A","Safari",4
21.0122129006513,"A","Safari",4
27.4288893612826,"A","Safari",4
13.1711507131912,"A","Safari",4
38.7825338224942,"A","Safari",4
29.652474617209,"A","Safari",4
23.4511069541641,"A","Safari",4
38.1820223793966,"A","Safari",4
40.3504734704481,"A","Safari",4
37.4612929230247,"A","Safari",4
35.1789811666119,"A","Safari",4
37.4662188799548,"A","Safari",4
36.574062791226,"A","Safari",4
20.526765004455,"A","Safari",4
23.3979553752126,"A","Safari",4
45.0238457297643,"A","Safari",4
29.0488259974619,"A","Safari",4
40.0524773556248,"A","Safari",4
36.5943450007404,"A","Safari",4
14.2604831679927,"A","Safari",4
17.1324318361047,"A","Safari",4
37.0482140373996,"A","Safari",4
48.6695895660128,"A","Safari",4
28.7319950494516,"A","Safari",4
38.6476442694179,"A","Safari",4
27.6682380664786,"A","Safari",4
29.7116765077652,"A","Safari",4
55.9196092244942,"A","Safari",4
41.6279035249009,"A","Safari",4
37.1219540843086,"A","Safari",4
34.9208895606172,"A","Safari",4
23.8906745025039,"A","Safari",4
11.9547321304536,"A","Safari",4
32.8840233260356,"A","Safari",4
41.6173935019604,"A","Safari",4
44.1632993710164,"A","Safari",4
33.4907218523379,"A","Safari",4
39.0148342734308,"A","Safari",4
37.3115474609236,"A","Safari",4
34.3048609801319,"A","Safari",4
38.9310896122597,"A","Safari",4
40.8857626444609,"A","Safari",4
45.2032239780715,"A","Safari",4
30.8678601922918,"A","Safari",4
34.0311548810282,"A","Safari",4
21.1885149478958,"A","Safari",4
34.5761454352849,"A","Safari",4
39.5197960773398,"A","Safari",4
34.3496193503578,"A","Safari",4
29.9202562272897,"A","Safari",4
22.6129497096748,"A","Safari",4
31.5678348071536,"A","Safari",4
26.700659388341,"A","Safari",4
48.2253506762305,"A","Safari",4
42.5815289980837,"A","Safari",4
36.0119766989556,"A","Safari",4
46.0545852750458,"A","Safari",4
25.6404111136332,"A","Safari",4
42.2032153053008,"A","Safari",4
16.8237294448394,"A","Safari",4
49.0323484162397,"A","Safari",4
43.8909980555271,"A","Safari",4
16.8422858054207,"A","Safari",4
31.4995759918973,"A","Safari",4
38.7568527066293,"A","Safari",4
36.9506056814125,"A","Safari",4
46.312614148867,"A","Safari",4
23.9692440607482,"A","Safari",4
39.7217137469079,"A","Safari",4
30.4136211949957,"A","Safari",4
45.6790838592069,"A","Safari",4
54.8994762126312,"A","Safari",4
17.6744947490589,"A","Safari",4
32.4593778089096,"A","Safari",4
23.5767224643341,"A","Safari",4
39.8822023042033,"A","Safari",4
27.797777717774,"A","Safari",4
20.1583763439005,"A","Safari",4
15.992825104518,"A","Safari",4
25.7365713007726,"A","Safari",4
18.6362541822361,"A","Safari",4
43.8894896159964,"A","Safari",4
34.2729096490384,"A","Safari",4
25.0111163099416,"A","Safari",4
19.2931628780734,"A","Safari",4
39.6538886423217,"A","Safari",4
26.487289456848,"A","Safari",4
6.51915973962253,"A","Safari",4
17.4738206691061,"A","Safari",4
36.0206014953667,"A","Safari",4
46.4035911982052,"A","Safari",4
14.5450438140754,"A","Safari",4
38.7724860693537,"A","Safari",4
37.9874788914293,"A","Safari",4
33.8317389654659,"A","Safari",4
16.5968872776904,"A","Safari",4
34.2940941866221,"A","Safari",4
27.8279075749146,"A","Safari",4
31.6474950179024,"A","Safari",4
20.8166431794938,"A","Safari",4
40.22363811519,"A","Safari",4
28.8084091308245,"A","Safari",4
37.1172113339931,"A","Safari",4
39.1633371360602,"A","Safari",4
31.1652221732237,"A","Safari",4
48.9379114315005,"A","Safari",4
22.7673329827034,"A","Safari",4
54.7793826066221,"A","Safari",4
35.2238450333705,"A","Safari",4
32.8497871822248,"A","Safari",4
5.71679791364157,"A","Safari",4
24.8488895922183,"A","Safari",4
44.4255648994464,"A","Safari",4
27.0900953451316,"A","Safari",4
39.2466782429717,"A","Safari",4
32.4157624260702,"A","Safari",4
25.9760296595035,"A","Safari",4
25.752967967608,"A","Safari",4
21.0512586983584,"A","Safari",4
10.751181119669,"A","Safari",4
24.4318900601432,"A","Safari",4
30.7258783820717,"A","Safari",4
19.0916495716991,"A","Safari",4
28.1970523341803,"A","Safari",4
23.3511914122359,"A","Safari",4
33.6102909749081,"A","Safari",4
25.0702860314597,"A","Safari",4
33.3498782946105,"A","Safari",4
10.9808442724567,"A","Safari",4
38.3837702642613,"A","Safari",4
44.9776759288229,"A","Safari",4
34.2264909689379,"A","Safari",4
15.6636073756975,"A","Safari",4
33.7913868211253,"A","Safari",4
29.5765358809169,"A","Safari",4
18.8415496651185,"A","Safari",4
38.4763963114662,"A","Safari",4
41.7456166850188,"A","Safari",4
20.7865795092873,"A","Safari",4
21.2554608666553,"A","Safari",4
49.0619758781433,"A","Safari",4
19.7424912622289,"A","Safari",4
29.0816944983797,"A","Safari",4
38.291043433382,"A","Safari",4
12.3878398909927,"A","Safari",4
25.9512892826049,"A","Safari",4
47.1513622943048,"A","Safari",4
57.3665342024819,"A","Safari",4
35.2897187761529,"A","Safari",4
38.2400704636811,"A","Safari",4
23.1254474317689,"A","Safari",4
43.5699149185041,"A","Safari",4
31.7152020136067,"A","Safari",4
25.4535006155715,"A","Safari",4
26.2977188587345,"A","Safari",4
42.6335153693943,"A","Safari",4
39.346665177573,"A","Safari",4
25.5472127073997,"A","Safari",4
25.6033014760823,"A","Safari",4
60.18640823787,"A","Safari",4
32.4748232260954,"A","Safari",4
44.4551303411132,"A","Safari",4
31.7386443246486,"A","Safari",4
44.4667947259863,"A","Safari",4
30.0209578606852,"A","Safari",4
37.162853066738,"A","Safari",4
31.817218234889,"A","Safari",4
39.4334108832421,"A","Safari",4
17.4477909855227,"A","Safari",4
19.6940738356534,"A","Safari",4
19.7636978640161,"A","Safari",4
23.3095962365556,"A","Safari",4
36.2084969019159,"A","Safari",4
30.4216315553895,"A","Safari",4
37.6273693216626,"A","Safari",4
26.1912517264941,"A","Safari",4
28.9039688086812,"A","Safari",4
32.4833688123038,"A","Safari",4
33.4298920364958,"A","Safari",4
34.4495647234691,"A","Safari",4
18.6913923766559,"A","Safari",4
40.2828350121704,"A","Safari",4
40.4585738697073,"A","Safari",4
13.3449611951222,"A","Safari",4
25.7851524289122,"A","Safari",4
36.5127678926655,"A","Safari",4
26.0304384898038,"A","Safari",4
32.1091878163213,"A","Safari",4
33.8995219207278,"A","Safari",4
26.8188192147732,"A","Safari",4
20.2081339925106,"A","Safari",4
39.5621245703818,"A","Safari",4
15.5639561410452,"A","Safari",4
38.8809350446197,"A","Safari",4
36.5917409246402,"A","Safari",4
40.0935952694962,"A","Safari",4
49.1495381007368,"A","Safari",4
31.5044567955755,"A","Safari",4
20.9664662682068,"A","Safari",4
21.9366011797278,"A","Safari",4
33.5790487616622,"A","Safari",4
31.1818901283131,"A","Safari",4
32.8732108774345,"A","Safari",4
26.023042020803,"A","Safari",4
40.8988696328385,"A","Safari",4
45.6112049898198,"A","Safari",4
9.9066537016374,"A","Safari",4
28.9260946807307,"A","Safari",4
19.5123615526541,"A","Safari",4
32.4498012353352,"A","Safari",4
35.4415965527643,"A","Safari",4
25.0504928687149,"A","Safari",4
33.850090886895,"A","Safari",4
27.9310561073077,"A","Safari",4
38.5900586534937,"A","Safari",4
10.7868054526149,"A","Safari",4
36.356653079985,"A","Safari",4
44.2724956360034,"A","Safari",4
43.8261593156661,"A","Safari",4
33.1761134930873,"A","Safari",4
19.8172946531076,"A","Safari",4
32.9898595891678,"A","Safari",4
44.867404173392,"A","Safari",4
13.0546632126286,"A","Safari",4
33.0217550386571,"A","Safari",4
31.3645217654472,"A","Safari",4
20.052114567387,"A","Safari",4
43.352175385226,"A","Safari",4
28.2132086598074,"A","Safari",4
12.6223068459974,"A","Safari",4
14.8997220253621,"A","Safari",4
45.5669589556203,"A","Safari",4
24.7250620012987,"A","Safari",4
37.7093272856507,"A","Safari",4
27.6134620611917,"A","Safari",4
29.6580633326535,"A","Safari",4
39.9412194980308,"A","Safari",4
21.6189518709014,"A","Safari",4
38.5447689088794,"A","Safari",4
40.9004742128587,"A","Safari",4
30.9640056328632,"A","Safari",4
31.011401967835,"A","Safari",4
53.7960247988579,"A","Safari",4
33.0426639389718,"A","Safari",4
36.2889311874151,"A","Safari",4
28.129272034673,"A","Safari",4
42.8986872005424,"A","Safari",4
27.731899761235,"A","Safari",4
23.6745582943434,"A","Safari",4
30.3396160209049,"A","Safari",4
38.5494873078425,"A","Safari",4
21.9896701870218,"A","Safari",4
39.9492921143025,"A","Safari",4
40.9692035745962,"A","Safari",4
19.3272992476872,"A","Safari",4
42.8263868811937,"A","Safari",4
45.7299067419286,"A","Safari",4
29.2765075618666,"A","Safari",4
28.3993366978903,"A","Safari",4
45.5234644365639,"A","Safari",4
37.35675812897,"A","Safari",4
36.3502100796809,"A","Safari",4
31.994751136235,"A","Safari",4
12.7812872899186,"A","Safari",4
39.8231183706752,"A","Safari",4
37.8517192389541,"A","Safari",4
36.0143017463131,"A","Safari",4
42.8197271171395,"A","Safari",4
45.5661864707462,"A","Safari",4
48.1679770369613,"A","Safari",4
48.6251695106274,"A","Safari",4
25.8294047550017,"A","Safari",4
30.6658505347105,"A","Safari",4
34.4111943906359,"A","Safari",4
20.3607777077043,"A","Safari",4
27.0601630812112,"A","Safari",4
30.1797246331378,"A","Safari",4
31.78163882765,"A","Safari",4
31.8109472596984,"A","Safari",4
34.0729329451985,"A","Safari",4
28.9386783674466,"A","Safari",4
52.6088877739814,"A","Safari",4
35.6872694973662,"A","Safari",4
34.2406901489886,"A","Safari",4
42.1323922222358,"A","Safari",4
38.8565075782403,"A","Safari",4
33.3236105740477,"A","Safari",4
21.1636684360671,"A","Safari",4
34.9014277439852,"A","Safari",4
23.0773269602027,"A","Safari",4
29.206147296062,"A","Safari",4
22.9635119002594,"A","Safari",4
30.0694454568549,"A","Safari",4
14.6630836234121,"A","Safari",4
33.5581583749732,"A","Safari",4
34.3388894250455,"A","Safari",4
20.7447370926751,"A","Safari",4
44.5996306919092,"A","Safari",4
48.8668637534235,"A","Safari",4
28.2901113245376,"A","Safari",4
30.5556544643185,"A","Safari",4
52.6535474296504,"A","Safari",4
41.4561464156839,"A","Safari",4
37.9340264086296,"A","Safari",4
30.3239160142533,"A","Safari",4
24.6850953714208,"A","Safari",4
41.1798411414936,"A","Safari",4
39.1054381864765,"A","Safari",4
20.3669618797862,"A","Safari",4
27.2659693890205,"A","Safari",4
20.7347797283055,"A","Safari",4
37.1905775736846,"A","Safari",4
28.5057667521762,"A","Safari",4
17.7401779211107,"A","Safari",4
31.4595327211035,"A","Safari",4
15.6426338772767,"A","Safari",4
28.4005775534084,"A","Safari",4
32.9008342613573,"A","Safari",4
41.3481156032929,"A","Safari",4
34.4987134370156,"A","Safari",4
36.723368073042,"A","Safari",4
34.1763029060549,"A","Safari",4
50.8157151857568,"A","Safari",4
30.0533610451616,"A","Safari",4
23.0899431003963,"A","Safari",4
25.3267019248354,"A","Safari",4
28.4237517803549,"A","Safari",4
17.0096461425587,"A","Safari",4
35.8607175285919,"A","Safari",4
20.5643928448324,"A","Safari",4
31.8350160125093,"A","Safari",4
25.7876642144656,"A","Safari",4
35.4695514464257,"A","Safari",4
63.3402225477665,"A","Safari",4
26.3961421151008,"A","Safari",4
27.6078980804553,"A","Safari",4
16.8255063779945,"A","Safari",4
37.6555368214706,"A","Safari",4
43.2877597420375,"A","Safari",4
39.8834183259677,"A","Safari",4
24.1479334275891,"A","Safari",4
31.6299566441364,"A","Safari",4
29.3449310933768,"A","Safari",4
24.3444541637718,"A","Safari",4
21.6019016086496,"A","Safari",4
20.9679395604873,"A","Safari",4
20.8131033695475,"A","Safari",4
30.8971601587102,"A","Safari",4
16.5010969385809,"A","Safari",4
23.1494576854183,"A","Safari",4
24.7968823900811,"A","Safari",4
34.9382760441734,"A","Safari",4
25.3944590726992,"A","Safari",4
25.8240696825411,"A","Safari",4
46.9461385940012,"B","Edge",1
23.6661585817687,"B","Edge",1
48.9965743683854,"B","Edge",1
46.502221639768,"B","Edge",1
20.9105780653928,"B","Edge",1
37.915810413741,"B","Edge",1
13.3841265276576,"B","Edge",1
27.3994943546115,"B","Edge",1
31.1317377177135,"B","Edge",1
50.2340139287728,"B","Edge",1
39.7720517383026,"B","Edge",1
36.0241853442161,"B","Edge",1
47.9500633100041,"B","Edge",1
40.24241373509,"B","Edge",1
27.7684434015336,"B","Edge",1
34.9235309352255,"B","Edge",1
31.8078340849517,"B","Edge",1
35.9647068175858,"B","Edge",1
42.5239826937758,"B","Edge",1
16.7628440706697,"B","Edge",1
31.1679645433875,"B","Edge",1
42.2611240095826,"B","Edge",1
46.9388167828833,"B","Edge",1
31.6413439913885,"B","Edge",1
34.1259499098934,"B","Edge",1
50.3544221798133,"B","Edge",1
21.555596988396,"B","Edge",1
37.4397096385711,"B","Edge",1
14.926539209996,"B","Edge",1
20.5865858570496,"B","Edge",1
49.4987806212166,"B","Edge",1
27.3383942694784,"B","Edge",1
42.8985520463576,"B","Edge",1
27.9486254695379,"B","Edge",1
25.63211533979,"B","Edge",1
29.2130645285134,"B","Edge",1
46.0330395065835,"B","Edge",1
26.8226990426561,"B","Edge",1
38.3601701152123,"B","Edge",1
42.3604499192678,"B","Edge",1
29.401127738555,"B","Edge",1
36.1193581168536,"B","Edge",1
36.619885338844,"B","Edge",1
17.783955652975,"B","Edge",1
34.310352494462,"B","Edge",1
35.1091602280603,"B","Edge",1
41.7862623834105,"B","Edge",1
28.2702783274747,"B","Edge",1
41.2128830266305,"B","Edge",1
27.5672141455821,"B","Edge",1
41.72037755776,"B","Edge",1
52.8435306359244,"B","Edge",1
15.4476206652848,"B","Edge",1
26.8197443525629,"B","Edge",1
18.1333340886722,"B","Edge",1
46.5189608350306,"B","Edge",1
45.2475893773193,"B","Edge",1
41.2693184601576,"B","Edge",1
49.6230795211563,"B","Edge",1
41.5813417349353,"B","Edge",1
27.9559856744835,"B","Edge",1
23.7623851829617,"B","Edge",1
17.2813546864041,"B","Edge",1
25.9266979165998,"B","Edge",1
55.6597685695318,"B","Edge",1
34.8340971022482,"B","Edge",1
38.6738671010542,"B","Edge",1
15.6076818779062,"B","Edge",1
47.6945031512026,"B","Edge",1
27.4654482335507,"B","Edge",1
29.5099031963564,"B","Edge",1
26.8690486653658,"B","Edge",1
27.7149106784638,"B","Edge",1
32.7227155585539,"B","Edge",1
33.6669405809606,"B","Edge",1
22.0060687740221,"B","Edge",1
46.5108611744196,"B","Edge",1
43.1176598714138,"B","Edge",1
37.5346965146581,"B","Edge",1
36.6783115741664,"B","Edge",1
31.5616404109973,"B","Edge",1
30.3933952127081,"B","Edge",1
28.7432202485147,"B","Edge",1
30.6814673714771,"B","Edge",1
29.5433183939183,"B","Edge",1
22.971912015655,"B","Edge",1
45.6495823431932,"B","Edge",1
37.3517814554248,"B","Edge",1
27.6239238511898,"B","Edge",1
36.1381063101395,"B","Edge",1
34.4399738937992,"B","Edge",1
32.8529823256076,"B","Edge",1
40.7666599982578,"B","Edge",1
23.2221529747981,"B","Edge",1
26.2677150121623,"B","Edge",1
11.926066299506,"B","Edge",1
27.0486299196415,"B","Edge",1
36.752601350006,"B","Edge",1
42.3652784593703,"B","Edge",1
39.2968620339331,"B","Edge",1
39.5554573528168,"B","Edge",1
35.2657653193455,"B","Edge",1
39.7233532093879,"B","Edge",1
44.2748665116969,"B","Edge",1
21.6493630883122,"B","Edge",1
39.9393764867986,"B","Edge",1
23.0912980064017,"B","Edge",1
35.6721902506181,"B","Edge",1
18.9893830271992,"B","Edge",1
34.0178210593701,"B","Edge",1
22.6034367397843,"B","Edge",1
24.1385788994262,"B","Edge",1
21.409086931724,"B","Edge",1
25.4397044123533,"B","Edge",1
53.047533298666,"B","Edge",1
48.1199911144608,"B","Edge",1
35.0047842142234,"B","Edge",1
27.2734874796274,"B","Edge",1
27.6409779465063,"B","Edge",1
47.6418158599732,"B","Edge",1
45.8112743022312,"B","Edge",1
36.4857454638147,"B","Edge",1
28.9521731366581,"B","Edge",1
27.5935533960944,"B","Edge",1
59.7389804600705,"B","Edge",1
27.5968587306953,"B","Edge",1
37.3047516100256,"B","Edge",1
53.8239761118135,"B","Edge",1
31.1428061756157,"B","Edge",1
34.2456523355045,"B","Edge",1
28.9020414271934,"B","Edge",1
28.8447577979541,"B","Edge",1
28.3281752331916,"B","Edge",1
28.3413694449268,"B","Edge",1
53.5737999023343,"B","Edge",1
32.8052446136915,"B","Edge",1
23.2789887235566,"B","Edge",1
43.7089817551813,"B","Edge",1
26.2686425244002,"B","Edge",1
52.1378533022109,"B","Edge",1
40.4306164264509,"B","Edge",1
19.041602881946,"B","Edge",1
43.4830484159591,"B","Edge",1
26.1520672364567,"B","Edge",1
26.1099163974515,"B","Edge",1
26.2374496857164,"B","Edge",1
40.8524095687825,"B","Edge",1
49.7832811912355,"B","Edge",1
32.0541846740078,"B","Edge",1
35.2340321218701,"B","Edge",1
45.5260244086489,"B","Edge",1
34.125003712275,"B","Edge",1
39.5095364896181,"B","Edge",1
35.6502121978646,"B","Edge",1
29.153838688884,"B","Edge",1
33.2130812790271,"B","Edge",1
29.2116771922891,"B","Edge",1
51.0985929088767,"B","Edge",1
18.0783386730412,"B","Edge",1
51.4439348965712,"B","Edge",1
8.24416758419436,"B","Edge",1
63.5263256620107,"B","Edge",1
32.4818530766403,"B","Edge",1
46.2626687883798,"B","Edge",1
37.5660069307091,"B","Edge",1
39.4783291418347,"B","Edge",1
34.1241288848083,"B","Edge",1
39.8798401413235,"B","Edge",1
27.726647201156,"B","Edge",1
35.4657136709802,"B","Edge",1
51.8517841125744,"B","Edge",1
30.8771446285921,"B","Edge",1
34.0622366216157,"B","Edge",1
38.7387513390494,"B","Edge",1
16.11061461564,"B","Edge",1
14.2076394946572,"B","Edge",1
16.0807782913528,"B","Edge",1
37.4795719503299,"B","Edge",1
33.7067324574658,"B","Edge",1
36.2845821529454,"B","Edge",1
22.4238767863278,"B","Edge",1
38.8118486183054,"B","Edge",1
22.3130874303828,"B","Edge",1
27.8477309760543,"B","Edge",1
33.6918428420571,"B","Edge",1
17.9587414232101,"B","Edge",1
34.1380544582155,"B","Edge",1
23.8351033026372,"B","Edge",1
14.2544041284823,"B","Edge",1
33.0912997987723,"B","Edge",1
48.6340586299673,"B","Edge",1
31.4739027540499,"B","Edge",1
27.6077772239195,"B","Edge",1
58.1957690511766,"B","Edge",1
45.6718566300325,"B","Edge",1
23.1572760506018,"B","Edge",1
21.7295543822378,"B","Edge",1
46.4597904838286,"B","Edge",1
30.5939990395478,"B","Edge",1
51.4049559109587,"B","Edge",1
27.3083204397605,"B","Edge",1
30.4409593701086,"B","Edge",1
42.0585611010267,"B","Edge",1
17.3225269545905,"B","Edge",1
32.7665915869971,"B","Edge",1
32.0511722822308,"B","Edge",1
31.1686364654329,"B","Edge",1
30.127913689293,"B","Edge",1
29.1439683712989,"B","Edge",1
43.1491693925907,"B","Edge",1
27.994635211521,"B","Edge",1
24.414630036392,"B","Edge",1
40.3245816586885,"B","Edge",1
34.5714670566442,"B","Edge",1
26.7764543916836,"B","Edge",1
18.8368809790534,"B","Edge",1
20.8108088755646,"B","Edge",1
43.2731402358117,"B","Edge",1
42.2343851575772,"B","Edge",1
40.3779497575928,"B","Edge",1
22.7857360584943,"B","Edge",1
32.3215015785257,"B","Edge",1
42.8963018704658,"B","Edge",1
39.1869718112992,"B","Edge",1
43.9976186760699,"B","Edge",1
21.9294186073515,"B","Edge",1
26.8537983572391,"B","Edge",1
37.3700915531125,"B","Edge",1
49.4577857772949,"B","Edge",1
28.3029222205735,"B","Edge",1
27.6889077437404,"B","Edge",1
36.0474188129049,"B","Edge",1
28.7693107111044,"B","Edge",1
40.5359851160724,"B","Edge",1
24.4837626139864,"B","Edge",1
62.238130747976,"B","Edge",1
27.645034671248,"B","Edge",1
22.3225387184515,"B","Edge",1
32.3238901571603,"B","Edge",1
30.5239269107073,"B","Edge",1
43.9165225092203,"B","Edge",1
42.5506799984599,"B","Edge",1
38.4948236972701,"B","Edge",1
36.1581502526188,"B","Edge",1
27.8288871327058,"B","Edge",1
30.1936937502677,"B","Edge",1
30.7459338728825,"B","Edge",1
33.2852492406783,"B","Edge",1
28.3890040444341,"B","Edge",1
43.4248719037619,"B","Edge",1
35.3164911033973,"B","Edge",1
16.7013602262662,"B","Edge",1
24.0153057653024,"B","Edge",1
37.8916488857412,"B","Edge",1
46.0151433299036,"B","Edge",1
18.585614666859,"B","Edge",1
40.0862147250072,"B","Edge",1
36.1652920274446,"B","Edge",1
33.1855049503603,"B","Edge",1
42.2343448425842,"B","Edge",1
33.9138119322596,"B","Edge",1
26.6862957081227,"B","Edge",1
15.4979923148077,"B","Edge",1
28.307736138035,"B","Edge",1
42.1564809931434,"B","Edge",1
25.3658195060807,"B","Edge",1
36.2921632197605,"B","Edge",1
45.5121482832781,"B","Edge",1
58.3441635299137,"B","Edge",1
14.1545390078802,"B","Edge",1
37.1516374455632,"B","Edge",1
39.2868516879635,"B","Edge",1
35.1428003198313,"B","Edge",1
35.0356938331074,"B","Edge",1
32.7499578776548,"B","Edge",1
36.0691168308678,"B","Edge",1
35.7494731965427,"B","Edge",1
