Prev.Length,Prev.Size,Browse.Time
70,0.770782671,15.07513482
105,0.35,21.94419194
100,0.41011181,22.1465535
95,0.47022362,16.75717355
90,0.530335431,16.54983324
85,0.590447241,13.75376689
80,0.650559051,19.62064384
75,0.710670861,14.72058915
70,0.770782671,19.48437768
105,0.35,19.37651403
100,0.41011181,21.60733934
95,0.47022362,19.05203888
90,0.530335431,19.34590031
85,0.590447241,20.15921878
80,0.650559051,13.36446367
75,0.710670861,20.65995904
70,0.770782671,18.98186379
105,0.35,21.98000938
100,0.41011181,20.63622209
95,0.47022362,19.47584938
90,0.530335431,18.80455143
85,0.590447241,18.9192435
80,0.650559051,14.11178755
75,0.710670861,18.46443077
70,0.770782671,19.03244296
105,0.35,22.40544846
100,0.41011181,17.46693664
95,0.47022362,22.26172285
90,0.530335431,18.62244346
85,0.590447241,19.26949446
80,0.650559051,17.43196849
75,0.710670861,18.96558448
70,0.770782671,15.81887023
105,0.35,22.46987369
100,0.41011181,27.68964171
95,0.47022362,23.74879472
90,0.530335431,20.21040347
85,0.590447241,15.79481309
80,0.650559051,22.37456858
75,0.710670861,15.34063559
70,0.770782671,13.60851127
105,0.35,17.62640351
100,0.41011181,21.41509498
95,0.47022362,20.25635698
90,0.530335431,23.19410542
85,0.590447241,16.83932002
80,0.650559051,18.00000917
75,0.710670861,16.019769
70,0.770782671,16.83336218
105,0.35,19.87220833
100,0.41011181,22.48728317
95,0.47022362,19.59071573
90,0.530335431,20.53926282
85,0.590447241,17.77507742
80,0.650559051,16.6564203
75,0.710670861,12.00590862
70,0.770782671,17.05574692
105,0.35,24.6669829
100,0.41011181,24.6701508
95,0.47022362,22.69663197
90,0.530335431,19.48451451
85,0.590447241,18.13371438
80,0.650559051,14.06289636
75,0.710670861,16.53484698
70,0.770782671,18.69195696
105,0.35,21.8750818
100,0.41011181,23.45978925
95,0.47022362,22.83995856
90,0.530335431,15.26711358
85,0.590447241,15.61254052
80,0.650559051,16.15887733
75,0.710670861,13.09914454
70,0.770782671,21.19138731
105,0.35,18.82655547
100,0.41011181,21.7892036
95,0.47022362,12.78629669
90,0.530335431,16.24675536
85,0.590447241,18.15493548
80,0.650559051,15.92142061
75,0.710670861,14.13539396
70,0.770782671,16.31705494
105,0.35,18.81944178
100,0.41011181,18.06295757
95,0.47022362,19.64510128
90,0.530335431,15.17705457
85,0.590447241,17.38682816
80,0.650559051,12.95037664
75,0.710670861,17.79603198
70,0.770782671,17.61807982
105,0.35,18.83603109
100,0.41011181,20.81048954
95,0.47022362,18.69552179
90,0.530335431,17.82750478
85,0.590447241,10.83435759
80,0.650559051,14.66913231
75,0.710670861,19.8827167
70,0.770782671,14.25088824
105,0.35,23.80740429
100,0.41011181,18.40101383
95,0.47022362,23.57935402
90,0.530335431,20.77167812
85,0.590447241,21.51050991
80,0.650559051,15.46252595
75,0.710670861,17.42159361
70,0.770782671,14.92198498
105,0.35,18.82737328
100,0.41011181,19.12348379
95,0.47022362,23.26323215
90,0.530335431,21.11576847
85,0.590447241,16.23832819
80,0.650559051,14.57162514
75,0.710670861,11.62424855
70,0.770782671,22.09413119
105,0.35,24.9096478
100,0.41011181,18.68967577
95,0.47022362,24.41224978
90,0.530335431,20.0366125
85,0.590447241,18.05693674
80,0.650559051,16.67430806
75,0.710670861,8.844277958
70,0.770782671,15.2479066
105,0.35,22.76679608
100,0.41011181,21.57219433
95,0.47022362,19.78696175
90,0.530335431,17.34896239
85,0.590447241,17.14197507
80,0.650559051,14.9400562
75,0.710670861,14.0687372
70,0.770782671,17.69258671
105,0.35,24.17714417
100,0.41011181,21.99925723
95,0.47022362,17.06104375
90,0.530335431,20.18379582
85,0.590447241,22.33574103
80,0.650559051,11.21207632
75,0.710670861,15.0827992
70,0.770782671,18.70910829
105,0.35,25.59615684
100,0.41011181,21.8649699
95,0.47022362,24.92668463
90,0.530335431,20.89674309
85,0.590447241,17.5148437
80,0.650559051,12.40859959
75,0.710670861,10.51690994
70,0.770782671,23.71819767
105,0.35,20.87703811
100,0.41011181,19.6309431
95,0.47022362,22.88184122
90,0.530335431,14.45569836
85,0.590447241,17.14989365
80,0.650559051,19.6524641
75,0.710670861,17.49049322
70,0.770782671,18.64756147
105,0.35,18.95792883
100,0.41011181,19.91904861
95,0.47022362,16.61004947
90,0.530335431,14.80449154
85,0.590447241,24.17966229
80,0.650559051,17.49810321
75,0.710670861,13.14486934
70,0.770782671,11.84946545
105,0.35,25.04791299
100,0.41011181,18.02365249
95,0.47022362,22.2613531
90,0.530335431,20.99148898
85,0.590447241,14.10257778
80,0.650559051,16.93970518
75,0.710670861,15.52650747
70,0.770782671,17.14447043
105,0.35,21.71062544
100,0.41011181,23.28496657
95,0.47022362,23.08699519
90,0.530335431,18.17227453
85,0.590447241,17.82657297
80,0.650559051,14.68404004
75,0.710670861,16.29837776
70,0.770782671,15.99370263
105,0.35,22.22255944
100,0.41011181,16.40466333
95,0.47022362,21.07532269
90,0.530335431,20.82993503
85,0.590447241,19.99489662
80,0.650559051,20.05982483
75,0.710670861,10.38203407
70,0.770782671,18.65863806
105,0.35,21.96510367
100,0.41011181,15.00369378
95,0.47022362,27.46072472
90,0.530335431,18.22121693
85,0.590447241,19.26692085
80,0.650559051,15.3845766
75,0.710670861,12.26313048
70,0.770782671,15.94924653
105,0.35,27.54161765
100,0.41011181,20.37983954
95,0.47022362,19.26334612
90,0.530335431,15.49020586
85,0.590447241,13.47188196
80,0.650559051,14.9258499
75,0.710670861,14.65446809
70,0.770782671,14.68403248
105,0.35,24.85491518
100,0.41011181,24.82981352
95,0.47022362,17.65068863
90,0.530335431,18.46111401
85,0.590447241,13.37225251
80,0.650559051,20.65744716
75,0.710670861,12.81276822
70,0.770782671,18.01368651
105,0.35,26.73198988
100,0.41011181,21.53032058
95,0.47022362,21.95011777
90,0.530335431,18.70027464
85,0.590447241,14.65650778
80,0.650559051,13.68346399
75,0.710670861,17.5635846
70,0.770782671,16.49082571
105,0.35,22.8838325
100,0.41011181,23.38442225
95,0.47022362,14.49499091
90,0.530335431,14.99677695
85,0.590447241,16.28833144
80,0.650559051,18.84139386
75,0.710670861,17.68455305
70,0.770782671,14.8245522
105,0.35,22.35685811
100,0.41011181,27.13077835
95,0.47022362,19.71459949
90,0.530335431,21.48163488
85,0.590447241,17.13847322
80,0.650559051,16.28590926
75,0.710670861,14.64804588
70,0.770782671,14.99217899
105,0.35,20.79921396
100,0.41011181,18.616297
95,0.47022362,17.45575845
90,0.530335431,17.99579342
85,0.590447241,17.06087905
80,0.650559051,20.4879783
75,0.710670861,22.35181133
70,0.770782671,16.95194423
105,0.35,24.90636392
100,0.41011181,23.25152979
95,0.47022362,14.82123394
90,0.530335431,18.00055176
85,0.590447241,19.47163205
80,0.650559051,16.53463882
75,0.710670861,12.904656
70,0.770782671,12.32759251
105,0.35,20.86629608
100,0.41011181,20.22571793
95,0.47022362,20.62803817
90,0.530335431,18.72796994
85,0.590447241,20.75939819
80,0.650559051,11.95418603
75,0.710670861,12.16442313
70,0.770782671,13.52043342
105,0.35,18.51335216
100,0.41011181,28.77980603
95,0.47022362,19.75100137
90,0.530335431,19.67223067
85,0.590447241,21.97826273
80,0.650559051,14.55056732
75,0.710670861,20.45008334
70,0.770782671,18.76475928
105,0.35,19.27100706
100,0.41011181,20.40946714
95,0.47022362,24.94068324
90,0.530335431,17.39802061
85,0.590447241,19.59858143
80,0.650559051,18.23182447
75,0.710670861,14.72526886
70,0.770782671,18.52010398
105,0.35,28.06860513
100,0.41011181,21.9711016
95,0.47022362,19.49670981
90,0.530335431,16.70249363
85,0.590447241,21.99058405
80,0.650559051,12.81521535
75,0.710670861,17.12814354
70,0.770782671,17.79232766
105,0.35,27.34571717
100,0.41011181,21.67766987
95,0.47022362,17.64970012
90,0.530335431,19.50053409
85,0.590447241,20.98907843
80,0.650559051,12.77229676
75,0.710670861,15.72246798
70,0.770782671,14.34417729
105,0.35,22.23053898
100,0.41011181,20.66358612
95,0.47022362,20.41082632
90,0.530335431,18.03915746
85,0.590447241,16.77329009
80,0.650559051,12.62325045
75,0.710670861,10.82232833
70,0.770782671,15.79379459
105,0.35,22.06771581
100,0.41011181,19.52579406
95,0.47022362,22.29794431
90,0.530335431,20.61843902
85,0.590447241,16.20220225
80,0.650559051,14.41365013
75,0.710670861,11.07156563
70,0.770782671,15.80134086
105,0.35,24.77413714
100,0.41011181,22.02190409
95,0.47022362,24.48340377
90,0.530335431,22.13911679
85,0.590447241,16.71250279
80,0.650559051,16.55460448
75,0.710670861,20.80443006
70,0.770782671,18.56011867
105,0.35,24.09124394
100,0.41011181,20.54798031
95,0.47022362,19.51917934
90,0.530335431,18.42443829
85,0.590447241,16.93937698
80,0.650559051,13.48044125
75,0.710670861,19.28060902
70,0.770782671,16.99177181
105,0.35,19.88233154
100,0.41011181,16.89297457
95,0.47022362,21.84175478
90,0.530335431,18.87035405
85,0.590447241,16.77655924
80,0.650559051,17.80960776
75,0.710670861,18.88866641
70,0.770782671,25.73477492
105,0.35,19.85518172
100,0.41011181,19.79970246
95,0.47022362,26.12949347
90,0.530335431,19.81939013
85,0.590447241,17.80217302
80,0.650559051,20.0196315
75,0.710670861,15.99464293
70,0.770782671,15.20102921
105,0.35,25.01778402
100,0.41011181,23.33423532
95,0.47022362,23.71020435
90,0.530335431,20.29325558
85,0.590447241,18.14271339
80,0.650559051,16.50092275
75,0.710670861,14.90608544
70,0.770782671,18.44757144
105,0.35,19.99920667
100,0.41011181,26.25717032
95,0.47022362,21.16235825
90,0.530335431,17.79669468
85,0.590447241,16.85576637
80,0.650559051,11.89899641
75,0.710670861,15.97962731
70,0.770782671,17.28045008
105,0.35,22.23195329
100,0.41011181,19.85731386
95,0.47022362,18.88518172
90,0.530335431,21.39734611
85,0.590447241,16.38720576
80,0.650559051,13.61904464
75,0.710670861,17.35341846
70,0.770782671,14.02535775
105,0.35,19.56597827
100,0.41011181,17.20500782
95,0.47022362,22.45460635
90,0.530335431,23.5401715
85,0.590447241,21.52128191
80,0.650559051,21.71704116
75,0.710670861,12.31695755
70,0.770782671,19.1306118
105,0.35,24.26079063
100,0.41011181,21.19743047
95,0.47022362,16.34124483
90,0.530335431,17.86491227
85,0.590447241,19.8305232
80,0.650559051,17.34933235
75,0.710670861,14.31314933
70,0.770782671,17.72751062
105,0.35,22.2489628
100,0.41011181,19.63719013
95,0.47022362,22.94440113
90,0.530335431,17.05788775
85,0.590447241,20.28184734
80,0.650559051,14.61558524
75,0.710670861,14.77030911
70,0.770782671,15.00672274
105,0.35,23.34229712
100,0.41011181,22.51726045
95,0.47022362,26.8823547
90,0.530335431,18.10572734
85,0.590447241,18.04008455
80,0.650559051,20.58149461
75,0.710670861,15.7746244
70,0.770782671,26.19325354
105,0.35,22.13977793
100,0.41011181,18.54418085
95,0.47022362,18.97467739
90,0.530335431,24.00331118
85,0.590447241,15.75240718
80,0.650559051,14.97131327
75,0.710670861,14.72588686
70,0.770782671,16.26630771
105,0.35,25.67903029
100,0.41011181,23.62334421
95,0.47022362,20.7185833
90,0.530335431,22.90240592
85,0.590447241,19.80832193
80,0.650559051,17.53667482
75,0.710670861,11.18936088
70,0.770782671,16.63445044
105,0.35,26.90171429
100,0.41011181,21.71689387
95,0.47022362,18.87715593
90,0.530335431,21.53964396
85,0.590447241,19.28402426
80,0.650559051,17.34539424
75,0.710670861,17.65225855
70,0.770782671,16.40052564
105,0.35,28.1364146
100,0.41011181,24.78818303
95,0.47022362,23.59537322
90,0.530335431,14.83035654
85,0.590447241,20.8229435
80,0.650559051,15.00695922
75,0.710670861,12.75009801
70,0.770782671,16.45891395
105,0.35,19.77317884
100,0.41011181,21.19058786
95,0.47022362,19.54106105
90,0.530335431,17.54055921
85,0.590447241,13.91431088
80,0.650559051,8.149221881
75,0.710670861,15.93261274
70,0.770782671,11.16677977
105,0.35,25.63994244
100,0.41011181,26.71410583
95,0.47022362,20.02939478
90,0.530335431,21.13809944
85,0.590447241,14.76851087
80,0.650559051,17.024492
75,0.710670861,12.76492445
70,0.770782671,20.73935978
105,0.35,21.08624861
100,0.41011181,18.50253936
95,0.47022362,20.85387113
90,0.530335431,21.72112033
85,0.590447241,20.7441623
80,0.650559051,22.75029837
75,0.710670861,13.87867232
70,0.770782671,15.86732531
105,0.35,28.424861
100,0.41011181,19.07926253
95,0.47022362,22.31759669
90,0.530335431,22.58245468
85,0.590447241,19.76753554
80,0.650559051,19.43290705
75,0.710670861,16.70840921
70,0.770782671,18.71339187
105,0.35,20.05632093
100,0.41011181,21.80983042
95,0.47022362,19.84053631
90,0.530335431,17.32883281
85,0.590447241,21.14906084
80,0.650559051,15.210705
75,0.710670861,20.7350935
70,0.770782671,12.02409545
105,0.35,19.19364227
100,0.41011181,16.62270025
95,0.47022362,22.45765593
90,0.530335431,17.79173283
85,0.590447241,15.794687
80,0.650559051,13.91393491
75,0.710670861,11.31744427
70,0.770782671,16.76031869
105,0.35,21.02345044
100,0.41011181,23.92910617
95,0.47022362,18.41412438
90,0.530335431,24.59098809
85,0.590447241,16.05939085
80,0.650559051,13.32925323
75,0.710670861,14.31291134
70,0.770782671,13.80058732
105,0.35,24.3647204
100,0.41011181,18.71474967
95,0.47022362,21.19963661
90,0.530335431,19.53586813
85,0.590447241,16.57323705
80,0.650559051,18.05134313
75,0.710670861,11.42085322
70,0.770782671,17.18353759
105,0.35,25.9262896
100,0.41011181,24.27874301
95,0.47022362,20.38348469
90,0.530335431,18.96838887
85,0.590447241,16.06842163
80,0.650559051,10.69582438
75,0.710670861,16.88099707
70,0.770782671,19.51318005
105,0.35,24.00065221
100,0.41011181,19.16541085
95,0.47022362,21.75091992
90,0.530335431,24.52800564
85,0.590447241,18.40394168
80,0.650559051,21.13375104
75,0.710670861,11.63565157
70,0.770782671,16.08402888
105,0.35,17.69865343
100,0.41011181,16.1829492
95,0.47022362,24.99446954
90,0.530335431,21.44884566
85,0.590447241,18.48554017
80,0.650559051,12.59802237
75,0.710670861,14.76528512
70,0.770782671,10.77986416
105,0.35,23.85366468
100,0.41011181,19.87575615
95,0.47022362,18.88083281
90,0.530335431,21.38390614
85,0.590447241,17.73199514
80,0.650559051,11.91187235
75,0.710670861,19.699859
70,0.770782671,17.85802246
105,0.35,25.13554366
100,0.41011181,20.36490693
95,0.47022362,22.46730689
90,0.530335431,18.05399584
85,0.590447241,12.6631324
80,0.650559051,15.44017025
75,0.710670861,13.53695128
70,0.770782671,17.81447753
105,0.35,25.01407418
100,0.41011181,16.74212829
95,0.47022362,25.58562267
90,0.530335431,17.15442517
85,0.590447241,20.15219353
80,0.650559051,17.71577789
75,0.710670861,10.3174758
70,0.770782671,11.09651728
105,0.35,20.06865045
100,0.41011181,22.63912471
95,0.47022362,21.46069105
90,0.530335431,16.63100916
85,0.590447241,18.22503724
80,0.650559051,15.8051111
75,0.710670861,16.31354942
70,0.770782671,11.31376267
105,0.35,21.24063466
100,0.41011181,22.81284636
95,0.47022362,19.41107749
90,0.530335431,16.05456877
85,0.590447241,12.92606764
80,0.650559051,18.89327589
75,0.710670861,12.306713
70,0.770782671,23.26221166
105,0.35,18.76017144
100,0.41011181,27.06542868
95,0.47022362,24.34661014
90,0.530335431,19.26030079
85,0.590447241,15.98397999
80,0.650559051,23.90561206
75,0.710670861,14.1319116
70,0.770782671,15.91468209
105,0.35,21.11442557
100,0.41011181,26.97668112
95,0.47022362,21.56214479
90,0.530335431,19.91496962
85,0.590447241,19.79792739
80,0.650559051,11.44209204
75,0.710670861,12.92003652
70,0.770782671,18.05154745
105,0.35,19.60830179
100,0.41011181,17.92309172
95,0.47022362,19.53901244
90,0.530335431,17.63115525
85,0.590447241,15.81205046
80,0.650559051,13.44448922
75,0.710670861,15.67017446
70,0.770782671,16.60235367
105,0.35,26.79861727
100,0.41011181,23.96095192
95,0.47022362,27.84850747
90,0.530335431,16.94225067
85,0.590447241,19.95357719
80,0.650559051,16.34277658
75,0.710670861,13.3266709
70,0.770782671,15.53919078
105,0.35,20.53174155
100,0.41011181,24.90956992
95,0.47022362,23.5164934
90,0.530335431,17.66693331
85,0.590447241,16.54425661
80,0.650559051,14.3494399
75,0.710670861,16.28654506
70,0.770782671,18.25184923
105,0.35,20.94824288
100,0.41011181,21.16665863
95,0.47022362,17.95772507
90,0.530335431,19.33285229
85,0.590447241,16.80312799
80,0.650559051,20.79372666
75,0.710670861,13.99896469
70,0.770782671,14.78480822
105,0.35,14.63312817
100,0.41011181,23.26531165
95,0.47022362,25.1835401
90,0.530335431,17.57242439
85,0.590447241,13.52319881
80,0.650559051,15.61365899
75,0.710670861,14.22667441
70,0.770782671,18.89831244
105,0.35,23.51347337
100,0.41011181,25.41911477
95,0.47022362,18.98577923
90,0.530335431,16.70897809
85,0.590447241,18.69487449
80,0.650559051,12.46861202
75,0.710670861,14.5546443
70,0.770782671,9.811552636
105,0.35,18.79097837
100,0.41011181,21.7820338
95,0.47022362,23.43086626
90,0.530335431,20.22850846
85,0.590447241,15.40899412
80,0.650559051,18.27358534
75,0.710670861,19.82852576
70,0.770782671,12.47288074
105,0.35,19.58857789
100,0.41011181,23.97669778
95,0.47022362,23.11955721
90,0.530335431,17.13628564
85,0.590447241,15.18782422
80,0.650559051,18.64554296
75,0.710670861,16.88705464
70,0.770782671,23.14952816
105,0.35,22.19180066
100,0.41011181,24.46022008
95,0.47022362,19.91480537
90,0.530335431,17.29889616
85,0.590447241,20.04241885
80,0.650559051,22.79722906
75,0.710670861,19.36400507
70,0.770782671,17.35178809
105,0.35,17.61479603
100,0.41011181,19.54938396
95,0.47022362,21.54834115
90,0.530335431,18.95372544
85,0.590447241,22.36192832
80,0.650559051,16.4994023
75,0.710670861,10.90658426
70,0.770782671,17.15071619
105,0.35,24.2376602
100,0.41011181,21.29146692
95,0.47022362,18.91314867
90,0.530335431,20.25493237
85,0.590447241,16.01445229
80,0.650559051,16.36096303
75,0.710670861,14.81828193
70,0.770782671,18.85255527
105,0.35,19.8068629
100,0.41011181,22.30094315
95,0.47022362,20.63693507
90,0.530335431,22.19774552
85,0.590447241,20.41496205
80,0.650559051,11.94030294
75,0.710670861,12.30921384
70,0.770782671,16.58946821
105,0.35,24.95245623
100,0.41011181,26.78503642
95,0.47022362,22.50093635
90,0.530335431,19.07105632
85,0.590447241,21.21212024
80,0.650559051,18.1735098
75,0.710670861,17.21261166
70,0.770782671,21.7148318
105,0.35,25.98608232
100,0.41011181,25.34986076
95,0.47022362,16.4848487
90,0.530335431,17.12542778
85,0.590447241,21.50047718
80,0.650559051,21.55861682
75,0.710670861,13.96173994
70,0.770782671,16.62188759
105,0.35,24.93852572
100,0.41011181,20.64358447
95,0.47022362,22.22493457
90,0.530335431,16.86083731
85,0.590447241,17.63638336
80,0.650559051,16.31258281
75,0.710670861,10.71451769
70,0.770782671,14.32033753
105,0.35,24.31643074
100,0.41011181,17.48269197
95,0.47022362,23.32568787
90,0.530335431,14.37522356
85,0.590447241,21.11274962
80,0.650559051,9.676345745
75,0.710670861,12.28377649
70,0.770782671,21.39441995
105,0.35,22.09783742
100,0.41011181,20.59965937
95,0.47022362,22.43613327
90,0.530335431,22.54871362
85,0.590447241,21.99735575
80,0.650559051,14.03094077
75,0.710670861,13.4444175
70,0.770782671,11.9150246
105,0.35,17.60550812
100,0.41011181,19.54661088
95,0.47022362,17.99397155
90,0.530335431,23.43931624
85,0.590447241,21.62399576
80,0.650559051,12.75057865
75,0.710670861,12.47510444
70,0.770782671,15.57478522
105,0.35,22.32407863
100,0.41011181,20.8422705
95,0.47022362,21.81167168
90,0.530335431,20.46286444
85,0.590447241,20.32866705
80,0.650559051,15.53159792
75,0.710670861,20.0063236
70,0.770782671,20.83734887
105,0.35,19.0259921
100,0.41011181,22.33451698
95,0.47022362,18.06037911
90,0.530335431,24.06030292
85,0.590447241,15.24478303
80,0.650559051,16.44602796
75,0.710670861,19.27296088
70,0.770782671,17.01478456
105,0.35,24.86911651
100,0.41011181,21.02515601
95,0.47022362,18.66460396
90,0.530335431,19.66393114
85,0.590447241,19.53287561
80,0.650559051,14.16163142
75,0.710670861,15.04706297
70,0.770782671,19.63441712
105,0.35,19.97529595
100,0.41011181,26.2260608
95,0.47022362,20.76761605
90,0.530335431,20.05672511
85,0.590447241,22.4929806
80,0.650559051,16.11584623
75,0.710670861,15.507156
70,0.770782671,16.53672392
105,0.35,23.41465339
100,0.41011181,25.04013514
95,0.47022362,21.75074935
90,0.530335431,19.42840361
85,0.590447241,19.92687463
80,0.650559051,19.42794603
75,0.710670861,10.50774188
70,0.770782671,20.10628449
105,0.35,22.45610069
100,0.41011181,26.12621482
95,0.47022362,24.42980646
90,0.530335431,18.5453151
85,0.590447241,19.89560432
80,0.650559051,17.26720147
75,0.710670861,9.438051086
70,0.770782671,22.86349298
105,0.35,24.26854874
100,0.41011181,18.12376647
95,0.47022362,18.77839285
90,0.530335431,20.28541338
85,0.590447241,16.71356537
80,0.650559051,17.66832766
75,0.710670861,22.06769899
70,0.770782671,17.48111108
105,0.35,23.33970673
100,0.41011181,21.76403995
95,0.47022362,21.82155
90,0.530335431,23.10604934
85,0.590447241,17.38012668
80,0.650559051,14.47449795
75,0.710670861,16.48559329
70,0.770782671,17.02129449
105,0.35,24.67798535
100,0.41011181,22.37263095
95,0.47022362,22.63215777
90,0.530335431,17.72400459
85,0.590447241,21.11411307
80,0.650559051,13.48150434
75,0.710670861,13.77492187
70,0.770782671,19.15370429
105,0.35,20.46693221
100,0.41011181,22.07933268
95,0.47022362,23.34976261
90,0.530335431,20.91405396
85,0.590447241,17.00694164
80,0.650559051,15.65732487
75,0.710670861,12.01557248
70,0.770782671,21.28488934
105,0.35,20.00659903
100,0.41011181,21.10301954
95,0.47022362,25.80784946
90,0.530335431,21.85220695
85,0.590447241,12.35360293
80,0.650559051,13.33984368
75,0.710670861,15.39385885
70,0.770782671,14.59567224
105,0.35,23.85799947
100,0.41011181,21.35547366
95,0.47022362,21.64925009
90,0.530335431,21.07066855
85,0.590447241,16.35504925
80,0.650559051,17.67514437
75,0.710670861,11.66985956
70,0.770782671,20.3750932
105,0.35,18.83091052
100,0.41011181,19.76752805
95,0.47022362,19.72922196
90,0.530335431,19.6390898
85,0.590447241,12.03079086
80,0.650559051,13.76395501
75,0.710670861,8.748785793
70,0.770782671,17.05355433
105,0.35,18.92085272
100,0.41011181,24.09483032
95,0.47022362,22.40303075
90,0.530335431,18.02972763
85,0.590447241,22.9310209
80,0.650559051,12.98447889
75,0.710670861,13.38419174
70,0.770782671,15.71347475
105,0.35,20.72577507
100,0.41011181,19.46191718
95,0.47022362,21.06074823
90,0.530335431,24.55994031
85,0.590447241,17.7869426
80,0.650559051,16.50515986
75,0.710670861,15.39620996
70,0.770782671,18.82067075
105,0.35,24.47421674
100,0.41011181,22.05362697
95,0.47022362,21.9049108
90,0.530335431,19.32518328
85,0.590447241,15.15183585
80,0.650559051,11.81459103
75,0.710670861,16.44721646
70,0.770782671,16.77809841
105,0.35,22.42720288
100,0.41011181,16.50362339
95,0.47022362,18.71771345
90,0.530335431,16.78783247
85,0.590447241,23.47280408
80,0.650559051,16.26057024
75,0.710670861,10.1511207
70,0.770782671,18.14614025
105,0.35,20.24871759
100,0.41011181,20.71635353
95,0.47022362,26.52614532
90,0.530335431,20.40870372
85,0.590447241,23.13761664
80,0.650559051,19.32048896
75,0.710670861,15.10641005
70,0.770782671,15.83221969
105,0.35,27.43568071
100,0.41011181,21.81627777
95,0.47022362,17.96971332
90,0.530335431,18.20059848
85,0.590447241,16.46178238
80,0.650559051,15.05828331
75,0.710670861,16.17270281
70,0.770782671,16.18739195
105,0.35,23.79870049
100,0.41011181,18.05347449
95,0.47022362,18.97332243
90,0.530335431,19.67534938
85,0.590447241,20.56886065
80,0.650559051,18.36979438
75,0.710670861,16.13092165
70,0.770782671,18.53016222
105,0.35,21.9864959
100,0.41011181,18.08860696
95,0.47022362,19.84065158
90,0.530335431,18.80961881
85,0.590447241,15.36161764
80,0.650559051,16.62655132
75,0.710670861,15.07277829
70,0.770782671,17.69710819
105,0.35,22.83611928
100,0.41011181,18.46237164
95,0.47022362,23.04914857
90,0.530335431,16.50384238
85,0.590447241,19.36190661
80,0.650559051,14.8452647
75,0.710670861,15.71202029
70,0.770782671,13.70464942
105,0.35,19.03793348
100,0.41011181,16.52436971
95,0.47022362,26.44729403
90,0.530335431,16.68751559
85,0.590447241,25.7732439
80,0.650559051,20.3130185
75,0.710670861,17.08599262
70,0.770782671,17.14026883
105,0.35,20.85673338
100,0.41011181,18.27475522
95,0.47022362,19.07215354
90,0.530335431,22.41460112
85,0.590447241,14.35298101
80,0.650559051,14.2831035
75,0.710670861,16.08957542
70,0.770782671,21.37677864
105,0.35,24.37801776
100,0.41011181,25.54047731
95,0.47022362,25.99569499
90,0.530335431,18.86320082
85,0.590447241,19.37895385
80,0.650559051,19.4919225
75,0.710670861,15.63344749
70,0.770782671,15.39567598
105,0.35,20.32662338
100,0.41011181,21.05608226
95,0.47022362,21.73477112
90,0.530335431,19.37586689
85,0.590447241,12.73190653
80,0.650559051,12.90491756
75,0.710670861,18.67731068
70,0.770782671,16.28726354
105,0.35,21.52689348
100,0.41011181,22.19040195
95,0.47022362,21.03904497
90,0.530335431,19.95087687
85,0.590447241,17.83895236
80,0.650559051,18.58902037
75,0.710670861,8.814666025
70,0.770782671,19.64774719
105,0.35,22.25127413
100,0.41011181,25.1145364
95,0.47022362,20.06020003
90,0.530335431,16.12727907
85,0.590447241,16.60662557
80,0.650559051,13.05338844
75,0.710670861,12.62110517
70,0.770782671,19.6739618
105,0.35,22.05457494
100,0.41011181,16.65755776
95,0.47022362,20.32669057
90,0.530335431,19.43577355
85,0.590447241,14.07129196
80,0.650559051,16.64482538
75,0.710670861,13.20061988
70,0.770782671,18.57569203
105,0.35,19.76974453
100,0.41011181,21.84712812
95,0.47022362,19.22316428
90,0.530335431,19.31269978
85,0.590447241,17.54972548
80,0.650559051,16.63200511
75,0.710670861,16.2145903
70,0.770782671,14.33151951
105,0.35,22.2818783
100,0.41011181,24.7336075
95,0.47022362,17.80478899
90,0.530335431,15.09750294
85,0.590447241,15.35129268
80,0.650559051,10.06146207
75,0.710670861,22.38509008
70,0.770782671,14.43772981
105,0.35,21.58482461
100,0.41011181,20.87569535
95,0.47022362,18.54519297
90,0.530335431,17.143651
85,0.590447241,17.34590662
80,0.650559051,16.16547067
75,0.710670861,9.361111111
70,0.770782671,16.3621887
105,0.35,22.17990534
100,0.41011181,21.80930404
95,0.47022362,23.4331422
90,0.530335431,20.49356504
85,0.590447241,20.47601972
80,0.650559051,17.25129941
75,0.710670861,15.51888212
70,0.770782671,20.18437455
105,0.35,17.52216447
100,0.41011181,15.64550151
95,0.47022362,21.22415772
90,0.530335431,12.32649791
85,0.590447241,19.97821374
80,0.650559051,16.97076038
75,0.710670861,9.475072414
70,0.770782671,17.1663082
